metro_area_city,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,average_listing_price,total_listing_count,year
"riverside-san bernardino-ontario, ca",409859.7024,15369.75,55.91666667,6156,335.3333333,4430.333333,7797.75,566645.7382,23167.5,2019
"riverton, wy",237033.3333,288.1666667,125.875,42.66666667,0.666666667,33.33333333,5.5,297456.8364,293.6666667,2019
"roanoke rapids, nc",181506.5476,244.75,118.2083333,41.66666667,0,32.33333333,74.08333333,264726.5899,318.8333333,2019
"roanoke, va",266801.7857,1198.333333,79.79166667,364.3333333,11,305.6666667,722.9166667,354688.5755,1921.25,2019
"rochelle, il",179186.9048,310.8333333,82.45833333,82.33333333,0,75,103.9166667,218418.7381,414.75,2019
"rochester, mn",312560.7143,772.4166667,79.58333333,252.3333333,5,175,430.9166667,361450.1064,1203.333333,2019
"rochester, ny",213289.2381,2089.083333,45.95833333,1123.333333,31.66666667,556.6666667,183.5833333,273987.2301,2272.666667,2019
"rock springs, wy",233704.7619,188.3333333,73.5,51.66666667,0.333333333,40.33333333,0,267819.2361,188.3333333,2019
"rockford, il",147287.5,1345.5,56.70833333,556.3333333,10,410.6666667,845,190927.3778,2190.5,2019
"rockingham, nc",114066.0714,84.58333333,72.875,25.33333333,0.333333333,11.66666667,20.58333333,138448.9218,105.1666667,2019
"rocky mount, nc",140719.8809,439.5,91.375,121.3333333,4.333333333,73.33333333,177,184802.8849,616.5,2019
"rolla, mo",172491.0714,202.0833333,93.33333333,42.66666667,0,37.33333333,71.33333333,191711.2047,273.4166667,2019
"rome, ga",197872.6191,562.0833333,76.25,165.6666667,6.333333333,114.3333333,197.3333333,277639.8006,759.4166667,2019
"roseburg, or",327912.5,455.8333333,82.91666667,124,5.666666667,106.3333333,39.66666667,463191.954,495.5,2019
"roswell, nm",200649.7024,189.0833333,80.79166667,48.66666667,0.333333333,30.66666667,125.8333333,229821.5912,314.9166667,2019
"russellville, ar",158822.0238,381.0833333,84.625,98,1.333333333,69.66666667,19.16666667,198955.6551,400.25,2019
"ruston, la",255256.5476,180.5833333,88.66666667,34.66666667,0,33,0.833333333,289909.6356,181.4166667,2019
"rutland, vt",236393.4524,540.8333333,129.8333333,87.66666667,0.666666667,70.33333333,105.5833333,331708.2546,646.4166667,2019
"sacramento--roseville--arden-arcade, ca",485477.9881,5075.333333,46.375,2865.666667,92,1654,3507,653017.8023,8582.333333,2019
"safford, az",195453.631,73.08333333,73.5,14.66666667,0.333333333,18.66666667,33.66666667,233118.2188,106.75,2019
"saginaw, mi",135075.5952,556.8333333,60.41666667,200,2.666666667,171,269.8333333,174913.4073,826.6666667,2019
"salem, oh",123577.381,259.5833333,73.16666667,85.33333333,0.333333333,72.66666667,132.9166667,164760.7298,392.5,2019
"salem, or",372870.2381,1580.583333,51.125,705.6666667,42.66666667,521,627.0833333,444085.0648,2207.666667,2019
"salina, ks",154828.5714,153.3333333,61.95833333,54.66666667,0,53.33333333,104.6666667,197623.7388,258,2019
"salinas, ca",938031.9048,721.3333333,74.75,245.3333333,8,159.6666667,339.0833333,2017481.332,1060.416667,2019
"salisbury, md-de",328836.3691,3969.416667,105.0833333,861.3333333,77.33333333,712.6666667,164.9166667,438982.6683,4134.333333,2019
"salt lake city, ut",434092.2619,2609.083333,43.41666667,1439.333333,128.3333333,987.6666667,2485.083333,589137.3324,5094.166667,2019
"san angelo, tx",241025.7917,360.1666667,62.83333333,135.6666667,1.666666667,92.66666667,194.5,327722.7565,554.6666667,2019
"san antonio-new braunfels, tx",296762.6548,10324.08333,60.33333333,3754,631,3585,5324.416667,390859.3082,15648.5,2019
"san diego-carlsbad, ca",705812.1786,6417.583333,40.25,3560.333333,144.6666667,2140,2554,1186587.146,8971.583333,2019
"san francisco-oakland-hayward, ca",914378.994,5461.583333,35.79166667,3994,135.3333333,1483.333333,3751,1477701.747,9212.583333,2019
"san jose-sunnyvale-santa clara, ca",1107710.738,1879.333333,38.75,1299.666667,44,633,1265.833333,1656817.443,3145.166667,2019
"san luis obispo-paso robles-arroyo grande, ca",724599.1667,1009.083333,66.83333333,350.6666667,10.33333333,319.3333333,449.9166667,980737.76,1459,2019
"sandpoint, id",472525,607.1666667,87.125,160,5.333333333,107,26.33333333,887154.4773,633.5,2019
"sandusky, oh",221181.7857,436,82.08333333,114.3333333,0.666666667,97.66666667,151.75,275633.3289,587.75,2019
"sanford, nc",239626.1905,327.5,75.875,104.6666667,2,59.33333333,149.25,271597.4933,476.75,2019
"santa cruz-watsonville, ca",962202.381,480.6666667,55.54166667,210.6666667,1.333333333,161.6666667,230.0833333,1362837.174,710.75,2019
"santa fe, nm",583308.3333,699.8333333,89.04166667,193.3333333,8.333333333,158.6666667,355.3333333,889518.7255,1055.166667,2019
"santa maria-santa barbara, ca",1209069,1423.083333,74.08333333,459.6666667,9.666666667,328.6666667,375.25,3126176.913,1798.333333,2019
"santa rosa, ca",756535.7143,1015.75,57.29166667,453.6666667,10.66666667,335.3333333,369.6666667,1250960.644,1385.416667,2019
"sault ste. marie, mi",159586.3095,387.3333333,179.5416667,46.33333333,0.666666667,26.66666667,12.5,227070.5278,399.8333333,2019
"savannah, ga",286230.375,2784.916667,82.375,760,78.33333333,645.3333333,692,400174.8623,3476.916667,2019
"sayre, pa",165576.1905,316.25,116.25,53.66666667,0,39.33333333,66.33333333,203366.6203,382.5833333,2019
"scottsbluff, ne",197424.4048,172.5833333,80.125,47,0,39.33333333,53.75,245555.4774,226.3333333,2019
"scottsboro, al",182272.0238,177.9166667,104.5833333,32.66666667,0.666666667,28,0,280593.5563,177.9166667,2019
"scranton--wilkes-barre--hazleton, pa",159832.6964,2032.833333,88.875,517.6666667,9,436,331.5833333,208787.8282,2364.416667,2019
"searcy, ar",150221.4286,307.1666667,81.04166667,73,0.666666667,53,19.66666667,210674.9062,326.8333333,2019
"seattle-tacoma-bellevue, wa",599544.0238,6915.916667,42.70833333,4252.333333,140.3333333,2376,4813.666667,857033.1513,11729.58333,2019
"sebastian-vero beach, fl",340946.6071,2018.166667,84.66666667,508.6666667,37.33333333,449.6666667,701.9166667,653747.4737,2720.083333,2019
"sebring, fl",186692.2619,603.9166667,74.79166667,176,8.333333333,138,231.9166667,238200.4404,835.8333333,2019
"sedalia, mo",137058.3333,171,73.29166667,50.66666667,0,35.66666667,54.08333333,185653.4629,225.0833333,2019
"selinsgrove, pa",198875.1429,107.9166667,106.625,20.66666667,0.333333333,18,32.5,248014.1871,140.4166667,2019
"selma, al",100536.3095,184,163.6666667,23.33333333,0,19.66666667,10.16666667,130728.4562,194.1666667,2019
"seneca falls, ny",180290.4762,101.4166667,78.70833333,31,0,18.33333333,13.91666667,298033.846,115.3333333,2019
"seneca, sc",317024.1726,566.6666667,94.70833333,136.3333333,5,99,220.0833333,535503.1199,786.75,2019
"sevierville, tn",322868.4524,1020.583333,78.75,296.3333333,15.66666667,240.3333333,572.25,574105.3735,1592.833333,2019
"seymour, in",165029.1667,107.25,59.54166667,42,0,25,62.16666667,215228.7572,169.4166667,2019
"shawano, wi",147557.7381,162.4166667,94.875,43,0,24,48.83333333,207803.039,211.25,2019
"shawnee, ok",166592.8571,193.75,65.58333333,61.66666667,0.666666667,54,3.166666667,196077.8795,196.9166667,2019
"sheboygan, wi",241994.0476,306.5,71.41666667,132,1,68.66666667,146.3333333,307006.28,452.8333333,2019
"shelby, nc",207006.5476,234.4166667,77.33333333,77,3,44,141.9166667,277800.8346,376.3333333,2019
"shelbyville, tn",262910.1191,145.3333333,52.20833333,61.33333333,3.666666667,32.33333333,43.58333333,407942.9908,188.9166667,2019
"shelton, wa",325146.3691,207.8333333,56.54166667,91,1.333333333,54.66666667,127.5,404761.2939,335.3333333,2019
"sheridan, wy",323863.4524,197.9166667,78.125,47,0,20,0.583333333,452321.0382,198.5,2019
"sherman-denison, tx",247827.8572,591.4166667,63.16666667,205.6666667,7.666666667,210.6666667,237.5833333,337290.0703,829,2019
"show low, az",313631.0179,606.3333333,95.20833333,138.3333333,3.666666667,107.3333333,71.5,408693.5466,677.8333333,2019
"shreveport-bossier city, la",195877.9762,2067.833333,78.83333333,526.6666667,11.33333333,479.6666667,36.25,242980.1609,2104.083333,2019
"sidney, oh",132430.3572,120.9166667,75.875,36.66666667,0,22.33333333,55.33333333,169486.2981,176.25,2019
"sierra vista-douglas, az",201620.7917,612.1666667,82.54166667,165.3333333,5.333333333,105,81.41666667,253765.8228,693.5833333,2019
"sikeston, mo",132459.3452,111.8333333,68.33333333,27.33333333,0,18.66666667,18.41666667,158407.6046,130.25,2019
"silver city, nm",209791.6667,188.75,130,34.33333333,0,15.66666667,36.25,282861.7779,225,2019
"sioux city, ia-ne-sd",221014.881,374,64.33333333,124.3333333,0.333333333,64,36.91666667,267291.1678,410.9166667,2019
"sioux falls, sd",243329.6429,1247.333333,44.375,483,7.666666667,191.3333333,17.75,301686.1147,1265.083333,2019
"snyder, tx",118679.6429,94.33333333,127.4583333,16.66666667,0.333333333,13,11.58333333,263673.4747,105.9166667,2019
"somerset, ky",179921.9762,433.3333333,99.08333333,92.33333333,0,68.33333333,76.25,223946.6441,509.5833333,2019
"somerset, pa",141373.2143,331.8333333,106.875,68.33333333,0,51,74.91666667,192732.6485,406.75,2019
"sonora, ca",360049.7381,591.0833333,83.29166667,148,3.333333333,161.6666667,83.66666667,447802.8496,674.75,2019
"south bend-mishawaka, in-mi",192883.9286,911.5,63.125,362,4.333333333,278.3333333,118.0833333,258415.3289,1029.583333,2019
"spartanburg, sc",226260.4821,1809.833333,67.45833333,629.3333333,78,392.3333333,934.1666667,307814.8304,2744,2019
"spearfish, sd",382695.625,250.1666667,105.75,50,0.666666667,33.33333333,49.41666667,459834.1745,299.5833333,2019
"spencer, ia",147027.381,78.5,76.20833333,17.66666667,0,10,4.833333333,189369.993,83.33333333,2019
"spirit lake, ia",305966.0714,242.0833333,86.16666667,51.33333333,0,30,8.916666667,429631.7259,251,2019
"spokane-spokane valley, wa",347221.4881,1391.833333,48.75,803.6666667,28.33333333,385.6666667,1367.083333,435551.7423,2758.916667,2019
"springfield, il",146863.6905,1201.916667,87.25,262,1,259,415.0833333,191749.8514,1617,2019
"springfield, ma",276171.7262,1296.416667,58.08333333,575.3333333,11,429,308.9166667,335044.1044,1605.333333,2019
"springfield, mo",219610.119,1580,57.95833333,651,12.33333333,378,835.9166667,268024.8712,2415.916667,2019
"springfield, oh",122897.6191,407.25,54.66666667,183,2.666666667,125.6666667,301.25,160838.4143,708.5,2019
"st. cloud, mn",239905.9524,634.75,60.45833333,240.3333333,4,162.3333333,276.5833333,280734.8103,911.3333333,2019
"st. george, ut",407735.5595,1626.25,57.125,583,28,410,188.5833333,491160.1408,1814.833333,2019
"st. joseph, mo-ks",122466.6667,359.5833333,79.70833333,109.3333333,1.333333333,84.66666667,48.83333333,170185.625,408.4166667,2019
"st. louis, mo-il",223574.3036,8485.5,67.95833333,3322,138.6666667,2626,5183,305442.5193,13668.5,2019
"st. marys, ga",240314.5833,368.9166667,74.75,119,9.333333333,71.33333333,142.5833333,293595.4229,511.5,2019
"starkville, ms",256253.8095,235.6666667,110.0416667,49.33333333,0,22.66666667,30.16666667,290143.17,265.8333333,2019
"state college, pa",296833.9286,301,68.54166667,121,0.333333333,85,212.5833333,353893.4074,513.5833333,2019
"statesboro, ga",176189.2857,293.4166667,74.79166667,79,5.666666667,39.66666667,90,211931.4067,383.4166667,2019
"staunton-waynesboro, va",261702.8571,396.5,73.95833333,130.6666667,2,81,243.9166667,321984.6969,640.4166667,2019
"steamboat springs, co",664891.0714,456.3333333,125.4166667,80.33333333,3.666666667,61.66666667,137.25,1246453.514,593.5833333,2019
"stephenville, tx",227411.9048,95.83333333,65.125,35,0,21.66666667,47.91666667,283670.3972,143.75,2019
"sterling, co",193892.8571,44.5,52.375,20.33333333,0,14,31.66666667,241733.8396,76.16666667,2019
"sterling, il",104266.0714,297.6666667,79.29166667,67.33333333,0,55.33333333,102.9166667,139996.1712,400.5833333,2019
"stevens point, wi",217428.5714,187.5833333,55.58333333,50.33333333,1,25.33333333,5,247053.3304,192.5833333,2019
"stillwater, ok",186875.5952,322.6666667,65.125,97.66666667,1,53.66666667,84.5,247367.9909,407.1666667,2019
"stockton-lodi, ca",423577.2202,1456.5,43.625,796.3333333,31.66666667,443.3333333,1083.333333,540457.5881,2539.833333,2019
"storm lake, ia",113611.9048,31.25,77.25,10.33333333,0,3.333333333,16.5,136391.9634,47.75,2019
"sturgis, mi",190338.6905,182,65.33333333,63,0.666666667,49,6.5,265410.5515,188.5,2019
"sulphur springs, tx",203381.9345,79.5,66.625,27.66666667,0,16.66666667,41.41666667,325817.9304,120.9166667,2019
"summerville, ga",153964.2857,104.3333333,82.58333333,23,0,17.66666667,16.25,272248.1063,120.5833333,2019
"summit park, ut",1277511.905,1374.166667,120.8333333,240.6666667,11.33333333,159.6666667,576.25,2002202.159,1950.416667,2019
"sumter, sc",175763.0357,389.3333333,69.5,120.3333333,3.333333333,70.33333333,149.8333333,202791.809,539.1666667,2019
"sunbury, pa",109297.0238,299.4166667,88.75,72.33333333,0,69,100.25,141826.8688,399.6666667,2019
"susanville, ca",251636.9048,162.5,92,35.33333333,0,24.33333333,43.41666667,353541.5167,205.9166667,2019
"sweetwater, tx",125893.4524,53.91666667,123.7083333,9.666666667,0,10.66666667,13.66666667,321810.1425,67.58333333,2019
"syracuse, ny",189800.381,1673.916667,68.25,615,10.66666667,420.3333333,706.1666667,258996.6974,2380.083333,2019
"tahlequah, ok",169032.1429,187.3333333,67,49,0.666666667,28.66666667,50.33333333,220055.9941,237.6666667,2019
"talladega-sylacauga, al",171155.3571,313.0833333,90.45833333,63,0.666666667,42,45.25,263236.3169,358.3333333,2019
"tallahassee, fl",237436.9048,1729.666667,61.66666667,560,22,281.6666667,269.75,290635.8469,1999.416667,2019
"tampa-st. petersburg-clearwater, fl",277349.4048,14675,60.875,5633,611.3333333,5925.666667,8865.25,401770.6433,23540.25,2019
"taos, nm",387580.9524,297.0833333,136.125,47.33333333,0,30.33333333,33.41666667,578007.4526,330.5,2019
"taylorville, il",82679.76191,179.75,108.4166667,29.66666667,0,25,37.41666667,108984.5975,217.1666667,2019
"terre haute, in",92274.40476,491.5,66.375,154,0.333333333,105.6666667,195.4166667,142039.4212,686.9166667,2019
"texarkana, tx-ar",164980.6548,592.1666667,86.375,134.6666667,1.333333333,97.33333333,12.08333333,216373.7148,604.25,2019
"the dalles, or",343063.0952,87.5,86,23.33333333,0,19.66666667,8.25,413517.1895,95.75,2019
"the villages, fl",271624.6726,452,61.33333333,162.6666667,7,124.6666667,185.8333333,336581.3627,637.8333333,2019
"thomaston, ga",149363.5238,97.5,78.75,22.66666667,0.666666667,15.66666667,27.41666667,226151.4108,124.9166667,2019
"thomasville, ga",231441.6667,262.5833333,98.04166667,55.33333333,0,47.66666667,66.75,308656.501,329.3333333,2019
"tiffin, oh",110204.7619,118.0833333,59.375,49,0.333333333,29.33333333,66.5,180220.6643,184.5833333,2019
"tifton, ga",178082.006,110.25,98.58333333,27,0,19.33333333,5.083333333,203752.2386,115.3333333,2019
"toccoa, ga",247627.3809,142.9166667,85.5,37.33333333,1,28.33333333,52.66666667,296170.8594,195.5833333,2019
"toledo, oh",159551.7857,1433.166667,57.29166667,591,34.33333333,483.3333333,666.6666667,215307.0124,2099.833333,2019
"topeka, ks",140070.3333,591.0833333,48.91666667,252,1.333333333,160,30.75,188810.8461,621.8333333,2019
"torrington, ct",340958.3333,1777.916667,103.7083333,319,4,306.3333333,3.166666667,643382.8916,1781.083333,2019
"traverse city, mi",335603.5714,1349.5,96.58333333,292.6666667,9,197,73.58333333,496670.0227,1423.083333,2019
"trenton, nj",351725.6845,1445.916667,66,503.6666667,9,408,221.1666667,515867.7873,1667.083333,2019
"troy, al",152197.0238,160.8333333,111.7916667,25.33333333,0.333333333,11.66666667,0.75,185974.4381,161.5833333,2019
"truckee-grass valley, ca",511842.8571,1110.833333,90.375,262.6666667,4.666666667,222,361.1666667,784900.9535,1472,2019
"tucson, az",290592.6726,2945.833333,52.58333333,1333.333333,108.6666667,921,2214.166667,415990.5924,5160,2019
"tullahoma-manchester, tn",282551.8452,349.0833333,66.45833333,120.6666667,1.666666667,70,122.3333333,380348.4272,471.4166667,2019
"tulsa, ok",237515,3350.75,57.33333333,1294,44.33333333,932.3333333,1859,333747.3576,5209.75,2019
"tupelo, ms",199897.0238,440.4166667,82.79166667,109.6666667,1,80.66666667,151.75,244345.9762,592.1666667,2019
"tuscaloosa, al",231331.5476,943.9166667,75.41666667,277.6666667,14,152,136.1666667,337951.8543,1080.083333,2019
"twin falls, id",260890.0595,366.8333333,52.875,153.3333333,7,99,10.83333333,322110.2137,377.6666667,2019
"tyler, tx",293016.25,992.3333333,65.20833333,343,9.333333333,227.3333333,408.5,388408.3267,1400.833333,2019
"ukiah, ca",611928.5714,485.6666667,116.9166667,90.66666667,2,71,99.25,984297.3308,584.9166667,2019
"union city, tn-ky",108006.5476,113.3333333,110.375,23,0,12,24.25,132442.6111,137.5833333,2019
"urban honolulu, hi",690630.9524,3063.833333,61.58333333,1055.333333,20.66666667,666.6666667,5.583333333,1154566.916,3069.416667,2019
"urbana, oh",157260.1191,106.6666667,60.125,42.66666667,0,35,70.66666667,191845.3045,177.3333333,2019
"utica-rome, ny",150398.8095,871,79.375,265.3333333,2,167,290.6666667,227718.1722,1161.666667,2019
"uvalde, tx",234583.3333,118,110.9583333,17.33333333,0.333333333,16.66666667,19.58333333,314755.4824,137.5833333,2019
"valdosta, ga",170436.4881,583.1666667,67.41666667,167.3333333,8.666666667,96.66666667,41.25,224975.0485,624.4166667,2019
"vallejo-fairfield, ca",481213.375,740.6666667,38.58333333,453.3333333,34,268.6666667,363.0833333,579145.2032,1103.75,2019
"valley, al",140552.381,146.1666667,85.66666667,33,0,20.33333333,19.41666667,184127.4467,165.5833333,2019
"van wert, oh",110514.2857,58.83333333,59,15.33333333,0.333333333,6,5.5,127366.0917,64.33333333,2019
"vermillion, sd",196101.7559,25,63.5,9,0,4.666666667,3.916666667,199278.6008,28.91666667,2019
"vernal, ut",209596.3452,240.75,92.45833333,48.66666667,0.333333333,40.66666667,57.08333333,240574.7188,297.8333333,2019
"vernon, tx",128551.7441,20.58333333,64.41666667,7,0,4,5.166666667,137890.3671,25.75,2019
"vicksburg, ms",140755.9524,168.6666667,119.0416667,37.66666667,1,22.33333333,58.5,183984.0229,227.1666667,2019
"victoria, tx",238564.5833,281.25,73.75,84.66666667,0.333333333,93.33333333,90.5,290712.6963,371.75,2019
"vidalia, ga",152217.8572,126.75,115.3333333,19.66666667,0,12.66666667,16.75,201042.8872,143.5,2019
"vincennes, in",119696.4286,96.66666667,96.95833333,22.66666667,0.333333333,17.33333333,1.166666667,171391.0006,97.83333333,2019
"vineland-bridgeton, nj",144930.8631,867.4166667,82.66666667,209.3333333,5,211.3333333,40.33333333,162594.1182,907.75,2019
"vineyard haven, ma",1574089.286,241.5833333,117.2916667,37.66666667,0,19.33333333,18.33333333,2490663.386,259.9166667,2019
"virginia beach-norfolk-newport news, va-nc",297883.5417,9877.333333,59.33333333,3316.666667,153.6666667,2202.333333,502.9166667,380071.0284,10380.25,2019
"visalia-porterville, ca",275134.3988,1025.166667,58.5,434,22.66666667,317,488.4166667,345186.4451,1513.583333,2019
"wabash, in",118750.6548,110,78.125,31.66666667,0.333333333,22.33333333,21.91666667,152616.9263,131.9166667,2019
"waco, tx",224737.6786,763.0833333,65.29166667,284,10,230,414.25,285527.3093,1177.333333,2019
"wahpeton, nd-mn",168357.1429,64.08333333,74.5,17.66666667,0,11.33333333,0.833333333,188919.7311,64.91666667,2019
"walla walla, wa",351238.4524,184.75,72,61,0,50.66666667,114.4166667,399294.9388,299.1666667,2019
"wapakoneta, oh",173377.1726,143.3333333,72.41666667,41.66666667,0,25.33333333,40.91666667,201516.5365,184.25,2019
"warner robins, ga",210697.3929,1133.75,66.70833333,389.3333333,27.33333333,193.3333333,276.0833333,219917.9402,1409.833333,2019
"warren, pa",70184.52381,191.1666667,177.0833333,28.66666667,0,22,3.333333333,122716.5504,194.5,2019
"warrensburg, mo",183098.9286,170.25,57,73.33333333,1,35.33333333,49.25,230417.412,219.5,2019
"warsaw, in",251996.7738,245.5,68.25,80,0.666666667,63,67.91666667,381281.7688,313.4166667,2019
"washington court house, oh",158050.2976,80.41666667,75.83333333,25.66666667,0,15.33333333,27.66666667,153490.2862,108.0833333,2019
"washington, in",141350.5952,58.58333333,100.5416667,13.66666667,0,9.333333333,0.583333333,176614.9211,59.16666667,2019
"washington, nc",269721.4286,260.3333333,131.9583333,46,0,35.33333333,66.91666667,308093.2398,327.25,2019
"washington-arlington-alexandria, dc-va-md-wv",470528.9286,13815.58333,45.5,7695.333333,394,4239.333333,3414.5,683159.4531,17230.08333,2019
"waterloo-cedar falls, ia",159283.3333,563.4166667,65.45833333,177.6666667,4.333333333,148.6666667,271.1666667,205795.7917,834.5833333,2019
"watertown, sd",227620.8333,157.75,69.33333333,38.66666667,1.333333333,17.33333333,0.166666667,239770.8956,157.9166667,2019
"watertown-fort atkinson, wi",285705.9524,269.1666667,78.625,122,0.666666667,61.33333333,140.25,366795.9886,409.4166667,2019
"watertown-fort drum, ny",171669.5119,1395.166667,110.2083333,263,0.333333333,257,234.1666667,242213.6983,1629.333333,2019
"wauchula, fl",225164.881,48.66666667,87,11.66666667,0,7.666666667,16.58333333,340398.6416,65.25,2019
"wausau, wi",206481.7976,457.5833333,60.29166667,128,1.333333333,66.66666667,5.583333333,247765.3421,463.1666667,2019
"waycross, ga",147160.4167,185.5,85.54166667,45,1,26.33333333,2.333333333,181969.6179,187.8333333,2019
"weatherford, ok",161516.6667,96.25,78.29166667,25.33333333,0.333333333,17.66666667,0,202244.5825,96.25,2019
"weirton-steubenville, wv-oh",96749.40476,309.4166667,80.66666667,87.66666667,0,66.33333333,144.3333333,129233.1195,453.75,2019
"wenatchee, wa",426119.3452,512.4166667,66.04166667,186.3333333,4,92.33333333,92.33333333,567361.2309,604.75,2019
"west plains, mo",158748.1726,262.0833333,114.875,46.66666667,0,33,46.41666667,222728.3526,308.5,2019
"wheeling, wv-oh",128496.4286,343.5833333,80.79166667,92.66666667,0,81,150.1666667,190061.0927,493.75,2019
"whitewater-elkhorn, wi",331877.2619,682,87.875,255.3333333,4.666666667,132,237.6666667,568940.0135,919.6666667,2019
"wichita falls, tx",137102.381,433.0833333,53,172.3333333,1,96.66666667,7.75,197447.821,440.8333333,2019
"wichita, ks",204033.3333,1735.25,58.16666667,712,33.66666667,474.3333333,309.3333333,262934.1646,2044.583333,2019
"williamsport, pa",158391.131,329.25,71.41666667,96.66666667,0.333333333,102.6666667,129.0833333,205328.4792,458.3333333,2019
"williston, nd",283484.5238,148.0833333,70.41666667,44.33333333,1,22,2.666666667,330634.3941,150.75,2019
"willmar, mn",246509.9167,207.0833333,75.83333333,57.66666667,0.333333333,35,55.5,333237.3793,262.5833333,2019
"wilmington, nc",355128.5119,1537.25,79.5,505,38.33333333,385,1064.833333,518978.6085,2602.083333,2019
"wilmington, oh",179154.1667,131.4166667,48.625,60.33333333,0.666666667,36,91.41666667,276719.0902,222.8333333,2019
"wilson, nc",163506.131,183.8333333,85.79166667,49.66666667,2.333333333,30,112.75,200571.3351,296.5833333,2019
"winchester, va-wv",299474.6726,616.5,82.91666667,174,19.33333333,132.3333333,119,338048.4664,735.5,2019
"winnemucca, nv",247816.4167,43.83333333,76,10.66666667,0,6,23.5,290988.7059,67.33333333,2019
"winona, mn",188242.2619,147.5833333,73.70833333,50,0,41.66666667,59.83333333,222705.4873,207.4166667,2019
"winston-salem, nc",268566.4881,1837.5,70.20833333,682.6666667,34,429.6666667,581.75,343023.5036,2419.25,2019
"wisconsin rapids-marshfield, wi",165280.1667,346,74.66666667,83,0,47,21.5,193673.8804,367.5,2019
"woodward, ok",159597.0238,90.83333333,95.91666667,16.66666667,0,16,2.166666667,191288.9214,93,2019
"wooster, oh",185825,175.3333333,60.95833333,70.33333333,0.333333333,48.33333333,125.8333333,231260.4805,301.1666667,2019
"worcester, ma-ct",338175.4464,2385.333333,59.625,1033.333333,36.66666667,735.6666667,485.5,396051.402,2870.833333,2019
"worthington, mn",166256.5476,60.25,68.95833333,18.66666667,0,8.666666667,18.91666667,174681.8005,79.16666667,2019
"yakima, wa",314082.7381,366.75,54.66666667,169,1.333333333,84,215.25,361669.4721,582,2019
"yankton, sd",207794.0476,89.91666667,92.20833333,20.33333333,0.333333333,15.33333333,5.25,240419.0206,95.16666667,2019
"york-hanover, pa",229237.1429,1294.583333,61.75,501.6666667,57.66666667,389.3333333,98.91666667,262473.1779,1393.5,2019
"youngstown-warren-boardman, oh-pa",124043.4524,1675.833333,79.16666667,504,11,460.3333333,777.5,172364.1899,2453.333333,2019
"yuba city, ca",333594.375,489.0833333,51.66666667,237.3333333,8.333333333,165.3333333,337.4166667,483306.0594,826.5,2019
"yuma, az",233504.7619,609.0833333,68.625,204.3333333,14,108.3333333,171.9166667,259280.2808,781,2019
"zanesville, oh",180653.5714,271.9166667,77.375,84.66666667,0.333333333,66,122.1666667,230812.6056,394.0833333,2019
"zapata, tx",121547.6191,41.66666667,224.7083333,3.333333333,0,2.333333333,0,133002.8653,41.66666667,2019
